Student_ID,Gender,Branch,Year_of_Study,Age,CGPA,10th_Percentage,12th_Percentage,Backlogs,Attendance_Percentage,Aptitude_Score,IQ_Score,Programming_Score,Technical_Skills_Score,Certifications_Count,Projects_Done,Internship_Count,Internship_Duration_Months,Communication_Score,Teamwork_Score,Leadership_Score,Confidence_Level,Adaptability_Score,Placement_Status,Company_Name,Job_Profile,Salary_Package_LPA,Offer_Type,Family_Income,Location_Type,Placement_Readiness_Score
S0665,Male,CE,4,21,7.55,72.3,75.9,1,92.1,9.2,94,5.1,5.3,0,4,1,11,8.5,9.4,7.6,9.8,6.4,Placed,Infosys,Analyst,8.4,Off-Campus,1483724,Rural,7.4
S0666,Male,ECE,4,20,6.55,71.4,81.4,1,91.2,6.1,91,7.4,5.4,0,6,0,1,6.4,9.5,5.4,6.1,8.2,Not Placed,Infosys,,14.8,On-Campus,652001,Urban,6.12
S0667,Female,IT,3,21,8.95,76.5,73.1,0,99.6,6.8,102,9.7,7.2,3,4,2,2,6.2,6.6,8.2,8.2,8.2,Placed,TCS,Analyst,14.1,On-Campus,426906,Urban,7.33
S0668,Female,CSE,4,21,9.43,90.7,84.6,3,85.7,5.1,107,7.0,6.6,4,2,1,9,6.5,5.5,8.9,9.9,5.6,Placed,Deloitte,Intern,14.7,Off-Campus,468881,Urban,7.01
S0669,Male,IT,3,21,9.75,61.4,89.3,1,94.8,9.9,115,7.1,8.5,4,5,0,6,9.4,6.1,5.8,6.9,9.6,Placed,Capgemini,,8.2,Off-Campus,404537,Rural,8.74
S0670,Male,EEE,4,20,7.97,88.2,84.1,1,87.3,5.3,114,7.9,9.4,5,5,1,2,7.6,7.4,7.2,9.4,7.4,Not Placed,Infosys,Analyst,12.6,Off-Campus,1445792,Rural,7.53
S0671,Male,IT,3,22,8.8,72.9,77.9,4,96.2,9.5,133,7.3,8.9,3,3,0,11,5.8,6.4,8.7,9.3,8.8,Placed,Accenture,Analyst,13.5,On-Campus,675747,Rural,8.13
S0672,Female,EEE,3,20,9.42,89.9,76.1,4,91.6,6.6,103,5.8,7.7,4,5,2,2,8.9,7.3,5.1,6.7,6.8,Not Placed,Wipro,Analyst,3.5,Off-Campus,299324,Semi-Urban,7.75
S0673,Female,ECE,3,21,7.67,88.1,82.5,2,89.3,7.9,94,5.1,5.5,5,1,1,3,6.0,8.8,5.1,5.5,6.3,Placed,Amazon,Software Engineer,6.2,On-Campus,376912,Urban,6.23
S0674,Female,CSE,4,20,7.24,72.2,83.8,2,87.0,8.4,131,8.0,8.5,5,2,1,9,7.1,7.1,8.4,5.9,5.6,Not Placed,Amazon,Data Engineer,13.6,Off-Campus,462384,Urban,7.05
S0675,Female,ECE,3,23,9.75,84.3,79.6,4,91.7,5.7,91,9.6,6.8,3,3,2,5,7.8,6.0,8.6,6.8,6.4,Not Placed,Accenture,Software Engineer,7.7,Off-Campus,729622,Semi-Urban,7.18
S0676,Male,ME,3,22,8.06,65.6,81.9,3,82.6,7.2,93,5.5,5.4,5,1,1,0,7.9,6.8,9.2,9.8,10.0,Placed,,,6.3,On-Campus,824194,Urban,6.81
S0677,Female,ECE,4,20,7.99,91.4,63.4,2,72.9,6.6,101,6.1,9.2,0,4,1,5,5.3,8.7,7.0,6.4,8.3,Not Placed,Amazon,Data Engineer,6.3,On-Campus,919334,Urban,7.13
S0678,Female,EEE,3,23,6.71,74.2,93.3,3,71.2,5.3,100,6.9,6.7,0,1,1,7,9.2,7.1,6.9,9.6,9.0,Not Placed,,Data Engineer,7.5,Off-Campus,407204,Urban,6.39
S0679,Female,ECE,4,22,6.43,75.9,87.7,4,84.4,9.2,93,9.0,6.1,0,3,0,11,7.4,6.2,7.8,5.9,9.8,Placed,Wipro,Data Engineer,5.9,On-Campus,1400521,Semi-Urban,6.62
S0680,Female,ECE,4,23,9.37,84.7,73.1,2,88.0,5.2,132,6.3,9.4,1,5,0,7,9.9,7.1,8.8,9.8,5.4,Not Placed,Amazon,,3.0,Off-Campus,1477082,Semi-Urban,8.2
S0681,Female,CSE,3,22,8.46,88.7,79.7,1,72.4,8.3,98,9.4,9.5,0,2,1,5,8.6,7.3,8.2,6.5,5.8,Placed,Capgemini,,5.1,Off-Campus,462071,Urban,7.81
S0682,Male,ECE,3,20,7.3,68.3,61.7,4,78.6,6.6,99,5.3,6.7,0,3,2,5,10.0,6.5,6.6,8.2,9.6,Not Placed,Amazon,Software Engineer,13.6,Off-Campus,258758,Rural,6.97
S0683,Male,CSE,4,23,6.77,83.1,61.4,2,79.7,6.0,116,9.7,6.8,3,1,2,2,7.3,10.0,6.7,5.3,7.8,Placed,TCS,Intern,3.9,Off-Campus,1101488,Urban,5.95
S0684,Female,CE,3,21,8.22,73.7,68.8,3,86.9,8.3,95,7.8,7.9,4,1,1,1,5.7,8.8,8.8,6.5,8.2,Placed,Amazon,Developer,8.0,Off-Campus,541808,Urban,7.03
S0685,Male,ME,4,23,8.34,72.9,84.1,3,78.4,7.9,104,8.3,8.7,4,3,0,6,8.6,8.5,7.7,6.1,7.1,Not Placed,TCS,Intern,8.5,Off-Campus,1340134,Rural,7.59
S0686,Female,CSE,4,22,6.83,84.2,89.8,2,72.9,6.6,131,6.8,5.3,0,6,0,7,8.9,9.3,5.5,5.0,9.1,Placed,,Software Engineer,12.3,Off-Campus,1091845,Urban,6.42
S0687,Female,EEE,4,20,9.41,73.6,79.6,3,74.9,7.6,120,8.9,8.0,0,6,1,9,9.3,8.3,5.8,5.8,7.6,Placed,TCS,Data Engineer,6.0,Off-Campus,385269,Urban,8.05
S0688,Male,CE,3,22,6.34,72.1,78.6,2,75.2,6.2,111,5.8,9.8,0,3,0,5,6.5,9.0,9.3,8.0,9.1,Placed,,Developer,6.7,Off-Campus,1371848,Semi-Urban,6.85
S0689,Male,CSE,4,23,7.42,89.3,74.1,2,95.3,9.3,95,5.2,6.3,5,6,0,4,7.6,7.1,10.0,6.9,10.0,Not Placed,TCS,Intern,3.2,Off-Campus,283771,Urban,7.4
S0690,Female,CSE,3,23,8.72,63.5,65.7,3,78.5,6.6,122,7.0,9.5,3,3,2,3,9.3,7.5,6.7,8.6,8.2,Placed,Wipro,,13.8,Off-Campus,347320,Rural,7.93
S0691,Female,ME,3,21,7.1,83.7,64.1,0,91.4,6.2,118,9.3,9.8,3,5,1,0,9.3,5.2,6.9,8.4,7.6,Placed,Infosys,,11.2,On-Campus,756362,Semi-Urban,7.6
S0692,Female,EEE,3,20,9.31,68.7,86.6,1,87.0,8.8,110,8.8,6.3,3,3,0,8,5.1,6.4,5.8,9.0,6.8,Placed,Deloitte,Analyst,6.2,On-Campus,1290314,Semi-Urban,7.52
S0693,Male,IT,3,20,8.96,60.5,92.5,4,99.3,5.1,119,7.6,8.8,4,4,0,10,8.4,6.8,6.2,9.3,6.0,Placed,Accenture,,13.7,Off-Campus,848866,Rural,7.64
S0694,Female,IT,4,23,9.16,65.8,76.0,1,78.2,6.3,110,7.9,6.2,1,2,0,9,8.0,8.1,7.1,9.1,8.3,Placed,Accenture,Intern,4.0,Off-Campus,838755,Rural,7.16
S0695,Female,CSE,3,20,6.48,81.2,83.1,4,74.8,6.9,125,5.6,8.7,4,2,1,3,5.4,7.3,6.4,7.2,5.3,Placed,Capgemini,Software Engineer,7.4,Off-Campus,466626,Semi-Urban,6.52
S0696,Female,ECE,4,21,6.56,84.8,92.0,4,71.6,9.4,111,9.2,9.0,3,4,1,1,9.7,8.0,8.5,6.5,9.8,Placed,Capgemini,Developer,9.8,Off-Campus,599468,Urban,7.67
S0697,Male,EEE,4,22,7.15,60.7,63.2,1,77.2,9.8,135,8.9,6.2,2,1,0,3,7.2,8.6,7.7,7.5,8.2,Not Placed,Amazon,Analyst,9.1,On-Campus,334343,Urban,6.92
S0698,Female,CE,3,20,8.07,61.3,87.0,2,90.5,8.6,109,8.3,8.6,1,1,2,10,8.4,5.2,9.1,7.7,9.8,Not Placed,,,10.9,On-Campus,883188,Semi-Urban,7.57
S0699,Female,ECE,4,23,8.99,91.6,81.6,3,72.6,7.5,111,7.3,9.1,0,1,2,4,9.4,6.3,8.6,6.6,6.4,Not Placed,Deloitte,,6.6,On-Campus,654171,Urban,7.72
S0700,Male,ECE,4,22,9.35,62.6,81.0,0,77.3,8.2,129,9.8,6.8,5,1,1,1,5.7,5.9,5.6,7.7,9.7,Not Placed,Infosys,Developer,12.1,Off-Campus,361527,Semi-Urban,7.24
S0701,Female,EEE,3,22,8.82,91.3,70.2,0,95.7,7.1,100,9.4,5.8,4,5,2,6,9.3,5.9,5.6,5.5,8.1,Placed,TCS,Developer,7.9,On-Campus,1422453,Rural,7.21
S0702,Female,CSE,4,21,9.71,68.0,83.9,0,87.5,6.5,136,8.2,5.5,5,4,0,2,8.6,7.5,9.5,6.2,9.1,Placed,TCS,Intern,4.5,On-Campus,1153383,Urban,7.19
S0703,Male,CSE,4,23,8.95,85.9,87.8,1,72.1,9.8,120,6.9,7.9,1,2,1,7,9.2,8.7,9.1,8.7,5.9,Not Placed,Accenture,,11.9,On-Campus,220701,Urban,8.21
S0704,Female,CSE,4,20,7.23,70.8,64.0,1,71.4,5.6,129,8.1,9.9,2,4,1,3,7.5,6.4,7.3,5.9,7.5,Placed,TCS,Data Engineer,13.9,On-Campus,444008,Semi-Urban,7.01
S0705,Male,CSE,4,23,7.06,90.1,78.7,2,71.8,6.7,102,7.9,9.1,1,2,2,11,5.2,9.1,5.7,5.7,7.8,Placed,,,7.4,On-Campus,1362917,Semi-Urban,6.57
S0706,Male,IT,3,22,8.78,84.5,63.5,0,98.3,9.5,107,7.0,7.2,4,1,1,10,8.4,9.5,9.5,6.4,7.0,Placed,Accenture,Intern,10.1,Off-Campus,291164,Urban,7.55
S0707,Female,CSE,4,23,6.77,74.1,90.5,2,95.5,8.6,111,6.5,7.7,3,5,2,4,6.9,6.8,6.2,6.9,6.3,Placed,TCS,Analyst,11.3,On-Campus,751906,Urban,7.17
S0708,Female,IT,4,20,6.37,62.7,77.8,0,95.3,5.1,106,7.0,6.4,0,3,2,2,7.0,8.4,5.2,6.6,9.5,Placed,,Software Engineer,13.0,On-Campus,595311,Urban,5.87
S0709,Female,IT,4,20,8.13,85.6,88.3,1,97.7,5.1,127,7.9,5.8,3,3,0,10,7.2,5.6,9.6,6.9,5.4,Placed,Amazon,,5.4,On-Campus,1293376,Rural,6.33
S0710,Female,CSE,4,21,9.29,81.6,72.9,3,85.2,7.6,114,7.1,7.4,3,6,2,4,7.5,8.7,9.0,5.7,5.8,Not Placed,Infosys,Intern,9.8,Off-Campus,1060986,Urban,7.71
S0711,Male,ME,3,20,6.41,60.1,64.4,3,77.4,7.4,121,6.3,7.3,4,1,2,8,8.3,5.8,8.5,5.8,6.6,Placed,Accenture,Data Engineer,11.9,On-Campus,391903,Urban,6.37
S0712,Female,CE,4,20,9.17,60.3,61.5,3,82.0,7.2,104,8.8,7.6,3,1,1,10,8.6,8.4,5.2,6.2,9.6,Placed,Infosys,Data Engineer,5.4,On-Campus,1286039,Semi-Urban,7.29
S0713,Male,ECE,3,23,9.25,88.3,69.9,3,91.6,6.5,102,7.7,9.8,3,4,0,1,8.9,7.1,7.6,7.0,7.8,Placed,Accenture,Intern,8.7,Off-Campus,1009530,Rural,8.02
S0714,Female,IT,4,23,7.93,69.1,68.5,4,96.3,9.9,115,5.3,8.0,4,5,0,6,8.4,9.6,8.3,6.7,6.9,Not Placed,Accenture,Analyst,8.6,Off-Campus,700168,Semi-Urban,7.97
S0715,Female,EEE,3,22,6.23,82.3,79.6,0,83.1,6.4,139,6.8,8.0,4,5,2,9,9.0,7.3,8.8,9.0,7.0,Placed,Infosys,Data Engineer,13.1,On-Campus,536944,Urban,7.05
S0716,Female,EEE,3,21,6.7,75.9,60.8,3,86.1,7.5,100,9.4,5.6,2,4,1,7,5.6,5.2,7.4,7.6,9.2,Placed,Deloitte,Data Engineer,12.3,On-Campus,1103895,Rural,6.35
S0717,Male,CE,3,23,8.83,90.2,78.2,4,98.0,7.0,102,8.8,10.0,3,5,1,2,9.2,7.4,9.8,7.9,5.1,Placed,Capgemini,,5.8,On-Campus,1165707,Urban,8.26
S0718,Female,EEE,3,20,8.85,92.1,73.7,4,73.2,5.9,122,6.6,8.9,1,5,1,10,6.9,9.0,6.2,7.8,5.1,Placed,Accenture,,5.8,Off-Campus,860727,Rural,7.59
S0719,Female,ME,3,22,9.59,94.9,80.2,4,95.9,6.0,139,9.7,9.4,0,3,0,3,7.6,8.2,5.3,7.0,5.2,Placed,TCS,Analyst,11.7,Off-Campus,492669,Rural,7.72
S0720,Female,EEE,4,23,8.33,65.4,84.6,2,74.8,9.6,126,5.4,7.1,5,5,0,10,7.2,9.8,6.7,9.9,7.3,Placed,Wipro,Analyst,11.9,On-Campus,1304161,Rural,8.05
S0721,Female,ECE,4,21,6.5,90.2,82.2,2,84.5,9.3,127,9.8,7.5,0,1,2,9,7.4,9.2,8.3,5.2,7.9,Placed,,Analyst,5.1,On-Campus,1269590,Rural,6.67
S0722,Male,ECE,4,21,6.49,69.3,94.5,4,76.6,6.0,90,6.2,7.6,4,3,2,1,6.4,7.6,8.7,6.1,8.1,Placed,Capgemini,Analyst,7.9,On-Campus,289618,Rural,6.22
S0723,Female,IT,3,22,8.88,80.7,64.8,3,88.1,9.4,128,5.0,6.0,5,1,1,9,5.8,6.0,8.7,6.4,8.7,Placed,Infosys,Intern,12.9,On-Campus,685811,Rural,7.06
S0724,Male,CSE,4,22,6.74,77.7,75.0,0,86.8,6.0,116,7.2,8.4,4,1,2,8,5.5,5.0,5.6,9.4,5.9,Placed,,Intern,4.0,On-Campus,673915,Semi-Urban,6.49
S0725,Male,ME,3,22,7.31,60.6,74.9,1,81.4,8.1,125,6.8,9.5,2,4,1,2,7.3,9.9,9.4,9.6,6.3,Placed,Deloitte,Developer,7.5,On-Campus,598718,Semi-Urban,7.8
S0726,Male,IT,3,22,7.95,92.6,74.6,2,95.9,5.4,121,7.7,5.8,3,6,0,8,5.6,9.7,6.4,9.2,6.2,Not Placed,Amazon,Developer,10.7,On-Campus,573855,Urban,6.7
S0727,Male,ME,4,22,6.1,62.7,83.2,3,89.8,9.4,130,9.0,5.4,4,5,2,6,6.2,6.4,6.0,7.1,5.7,Not Placed,,Developer,12.3,On-Campus,490649,Rural,6.62
S0728,Male,CSE,4,20,7.0,84.1,77.1,3,91.6,5.3,104,9.2,8.7,4,5,1,5,5.7,8.2,8.1,9.6,6.2,Placed,TCS,Data Engineer,10.8,Off-Campus,1089136,Rural,6.93
S0729,Male,EEE,3,20,7.63,87.5,78.1,1,74.5,7.8,120,7.0,6.4,0,5,0,10,5.5,8.6,6.1,5.5,8.1,Placed,Deloitte,Analyst,7.8,On-Campus,1165164,Semi-Urban,6.73
S0730,Female,EEE,3,23,7.12,87.8,75.1,1,96.5,8.9,95,7.1,8.1,3,5,1,11,9.4,7.9,7.5,8.3,6.8,Not Placed,Capgemini,Intern,14.9,On-Campus,279435,Urban,7.81
S0731,Male,CSE,4,21,6.55,64.7,94.7,3,75.0,5.6,114,5.7,8.5,2,3,2,10,8.4,9.2,7.0,9.7,8.8,Not Placed,,Intern,3.5,Off-Campus,873386,Urban,6.9
S0732,Male,IT,4,20,8.91,75.7,92.5,1,76.7,7.0,138,5.2,6.6,4,2,1,2,9.6,5.4,6.2,8.8,7.7,Not Placed,Wipro,Analyst,8.9,Off-Campus,1134905,Semi-Urban,7.43
S0733,Male,CSE,4,20,9.25,89.0,70.8,3,73.8,5.2,107,8.2,9.1,4,1,0,10,8.2,9.5,6.5,6.4,6.1,Placed,Wipro,Developer,9.1,Off-Campus,1098014,Semi-Urban,7.2
S0734,Female,CE,4,20,7.03,70.6,63.9,1,83.2,8.4,111,5.3,7.7,4,6,2,6,9.2,7.0,7.1,8.6,7.3,Placed,Amazon,,5.9,On-Campus,263035,Rural,7.71
S0735,Female,ECE,3,23,9.1,76.4,89.4,1,96.6,6.5,120,8.7,9.3,0,6,0,10,7.8,7.4,6.7,6.5,8.0,Not Placed,Infosys,Data Engineer,9.7,On-Campus,253194,Semi-Urban,7.92
S0736,Male,IT,4,22,7.54,69.5,94.9,3,77.6,7.8,125,7.7,8.8,4,2,2,2,7.3,7.2,6.9,5.6,9.3,Placed,Infosys,Intern,5.6,On-Campus,1372919,Rural,7.07
S0737,Female,ME,4,23,8.03,76.2,70.2,4,81.2,9.7,98,6.0,9.3,4,2,1,10,7.6,7.7,8.7,8.6,9.2,Placed,Deloitte,Software Engineer,8.3,Off-Campus,578343,Urban,8.03
S0738,Male,CE,4,21,9.42,91.1,72.5,3,95.4,6.5,135,7.7,5.1,0,2,0,5,6.6,8.0,5.8,5.9,7.1,Not Placed,Accenture,Data Engineer,8.2,On-Campus,1057585,Rural,6.6
S0739,Male,IT,3,21,9.0,75.9,93.0,0,88.5,5.2,92,5.9,6.2,4,3,0,7,8.3,8.6,8.1,5.6,8.2,Not Placed,Capgemini,Data Engineer,12.3,On-Campus,714179,Semi-Urban,6.67
S0740,Female,CSE,3,21,9.22,79.5,84.9,1,92.5,8.4,122,7.2,5.5,3,2,1,4,9.5,7.6,8.4,7.8,6.5,Not Placed,Deloitte,Developer,14.3,On-Campus,277201,Rural,7.48
S0741,Male,CSE,3,21,6.55,74.1,70.3,2,76.4,8.9,116,9.0,7.2,3,3,0,10,8.9,8.4,9.0,8.1,8.2,Placed,Capgemini,Analyst,5.4,On-Campus,232412,Rural,7.19
S0742,Female,CSE,3,20,6.28,76.1,80.3,1,91.5,9.8,132,7.3,9.4,0,4,0,10,7.3,6.7,9.2,5.3,9.6,Placed,Infosys,Software Engineer,14.9,Off-Campus,640230,Semi-Urban,7.38
S0743,Female,CSE,4,20,9.57,60.5,93.0,0,76.8,5.8,90,5.7,7.3,3,4,0,2,9.8,9.7,5.8,5.0,8.1,Placed,Infosys,Developer,14.3,On-Campus,316409,Rural,7.37
S0744,Male,ME,3,23,7.55,69.9,88.4,2,99.6,7.0,133,8.6,9.2,5,6,0,5,9.9,5.3,5.7,9.4,6.5,Not Placed,Deloitte,Analyst,4.4,On-Campus,1167342,Urban,8.04
S0745,Male,CE,4,22,7.15,75.3,86.0,2,86.8,9.2,98,5.9,6.6,5,4,1,7,7.5,7.7,8.1,5.6,8.2,Placed,TCS,Software Engineer,13.9,On-Campus,1362782,Rural,7.02
S0746,Female,EEE,4,21,8.9,82.2,85.8,3,90.9,9.0,94,8.7,6.7,5,3,0,9,9.3,5.4,8.8,7.9,9.5,Placed,Capgemini,,9.8,On-Campus,1400282,Semi-Urban,7.83
S0747,Male,ECE,4,23,9.35,75.8,66.2,4,73.6,8.1,104,7.4,9.5,2,3,0,2,5.0,7.2,6.4,9.8,5.7,Not Placed,Capgemini,,13.5,Off-Campus,1238580,Semi-Urban,8.1
S0748,Male,ME,4,20,9.45,71.8,88.9,3,77.5,6.3,139,7.3,7.1,4,1,0,11,5.3,6.3,7.6,7.6,7.4,Placed,,Intern,14.3,On-Campus,1263453,Semi-Urban,6.9
S0749,Male,ME,3,20,7.26,73.6,69.7,2,74.2,6.4,98,9.3,8.9,2,2,2,10,5.1,9.7,8.9,5.7,6.6,Not Placed,Wipro,Software Engineer,13.3,Off-Campus,278505,Rural,6.52
S0750,Female,EEE,3,22,9.41,68.5,92.6,2,81.7,5.6,134,8.5,6.2,3,5,2,10,8.9,5.1,8.8,7.0,6.2,Placed,,Developer,7.8,On-Campus,1329546,Urban,7.27
S0751,Female,EEE,3,22,6.16,92.4,72.8,4,78.5,9.6,117,5.2,9.7,0,5,1,4,5.4,7.0,8.3,8.1,7.0,Placed,Wipro,Software Engineer,10.6,On-Campus,1350157,Semi-Urban,7.56
S0752,Male,ECE,4,22,6.2,78.3,90.0,1,92.0,5.9,102,6.5,7.9,5,2,1,8,5.1,8.9,5.4,8.8,7.0,Placed,Amazon,Software Engineer,8.6,Off-Campus,1188995,Semi-Urban,6.21
S0753,Female,ECE,4,23,8.49,60.5,69.3,4,73.3,7.9,113,9.4,8.8,0,5,1,9,5.7,5.9,5.3,8.0,6.1,Placed,Wipro,Software Engineer,7.4,Off-Campus,1390784,Urban,7.76
S0754,Female,EEE,4,20,6.25,60.7,78.0,3,92.6,7.9,134,5.1,5.4,2,5,0,9,6.5,9.1,6.9,5.2,7.0,Placed,Capgemini,Intern,6.0,On-Campus,1071851,Semi-Urban,6.2
S0755,Female,CSE,4,20,7.3,94.1,63.7,1,71.4,6.8,99,7.7,7.5,3,5,2,2,7.3,9.3,5.1,5.7,8.2,Placed,Accenture,,8.3,Off-Campus,332516,Rural,6.85
S0756,Female,ME,4,22,8.69,67.8,83.1,3,76.1,6.8,131,8.6,9.5,4,6,2,11,5.3,8.5,9.5,6.9,5.1,Placed,Deloitte,,12.7,On-Campus,1066976,Semi-Urban,7.69
S0757,Female,IT,3,21,7.35,88.2,89.3,4,93.8,8.3,111,8.1,9.4,3,3,1,10,7.5,6.0,5.1,8.5,9.9,Placed,TCS,Analyst,13.1,On-Campus,1493460,Semi-Urban,7.64
S0758,Male,ECE,4,22,6.72,62.0,85.1,1,92.3,6.9,128,8.8,5.2,5,3,2,1,6.2,6.4,5.1,7.9,6.5,Placed,,Software Engineer,14.5,Off-Campus,699799,Rural,6.15
S0759,Male,ECE,3,23,7.13,92.2,78.3,4,84.3,6.3,111,8.6,6.5,3,3,1,10,6.4,5.8,5.8,5.2,8.1,Not Placed,Deloitte,Data Engineer,6.5,On-Campus,1235377,Urban,6.16
S0760,Male,EEE,4,22,7.83,90.6,61.6,0,71.5,7.0,126,8.5,7.2,0,2,0,7,9.1,5.9,8.1,9.0,6.4,Not Placed,Infosys,Developer,10.8,On-Campus,560460,Urban,7.2
S0761,Female,CE,4,22,7.9,80.0,92.7,2,88.3,9.0,128,9.1,5.9,1,4,2,6,9.9,5.2,7.7,8.0,7.0,Placed,Capgemini,Data Engineer,11.3,Off-Campus,882864,Semi-Urban,7.54
S0762,Female,IT,3,23,9.13,60.3,84.7,1,82.2,9.8,109,8.2,8.6,5,6,0,11,7.3,9.3,8.3,9.4,7.7,Placed,Infosys,Analyst,5.3,Off-Campus,231713,Rural,8.69
S0763,Male,IT,3,22,9.0,69.0,86.1,2,79.5,8.2,99,7.0,5.9,4,6,0,8,6.6,7.6,9.5,7.1,8.1,Not Placed,Capgemini,Developer,7.4,On-Campus,877020,Rural,7.49
S0764,Female,ECE,4,20,7.83,74.2,87.8,0,89.2,8.9,99,7.4,6.7,5,5,2,3,9.7,6.6,7.3,7.5,8.9,Placed,Wipro,Analyst,7.1,On-Campus,248308,Urban,7.69
S0765,Male,CSE,4,21,9.38,76.1,86.2,1,83.1,7.7,115,8.6,8.3,5,1,1,2,7.5,6.4,5.2,7.0,9.0,Not Placed,TCS,Developer,14.8,On-Campus,962175,Urban,7.56
S0766,Male,CE,4,22,6.46,70.4,75.4,2,72.8,8.1,114,9.4,7.4,4,3,2,9,8.7,7.7,8.8,8.6,7.6,Placed,Capgemini,,14.5,Off-Campus,1483722,Urban,7.07
S0767,Male,IT,4,23,7.02,61.2,85.7,2,97.5,9.9,117,6.4,8.7,5,6,0,4,7.1,6.6,9.1,8.8,5.4,Placed,Amazon,,12.9,On-Campus,1458395,Rural,8.02
S0768,Female,ECE,3,21,9.31,80.7,81.9,1,93.4,7.2,102,6.7,9.8,0,6,1,10,6.0,9.3,5.2,8.6,7.8,Not Placed,Deloitte,Data Engineer,8.7,On-Campus,1311472,Rural,8.25
S0769,Female,IT,4,23,7.51,78.3,89.9,2,71.7,5.3,104,9.7,5.6,3,1,0,0,8.3,6.1,6.2,6.5,7.4,Placed,,Data Engineer,6.2,Off-Campus,1182184,Rural,6.01
S0770,Male,CE,3,21,9.92,69.9,88.1,2,85.8,9.8,95,7.9,8.5,0,5,1,4,8.3,9.4,8.9,8.2,6.1,Placed,Amazon,Intern,14.0,On-Campus,1301981,Semi-Urban,8.79
S0771,Male,CE,4,21,7.87,61.3,61.4,1,72.5,9.0,101,5.9,6.2,3,6,2,2,7.3,8.3,6.9,6.7,5.1,Placed,Amazon,Analyst,6.2,Off-Campus,1058167,Semi-Urban,7.4
S0772,Male,ME,3,22,9.17,94.8,73.3,2,95.1,7.0,108,8.3,7.1,1,6,0,0,6.3,9.8,7.4,9.2,6.6,Placed,Amazon,Data Engineer,9.3,Off-Campus,649271,Urban,7.72
S0773,Male,EEE,3,20,7.61,76.9,61.2,2,88.4,9.9,121,10.0,5.2,5,4,1,2,9.2,5.1,9.1,5.3,6.3,Not Placed,Amazon,Developer,5.9,On-Campus,382744,Urban,7.15
S0774,Female,EEE,4,22,7.7,86.5,63.6,3,75.2,6.7,100,9.1,5.7,1,1,1,4,6.4,5.3,5.5,5.2,7.4,Placed,Deloitte,Software Engineer,14.7,Off-Campus,1309594,Semi-Urban,6.05
S0775,Female,ECE,3,23,7.53,75.8,81.0,3,70.6,6.9,127,8.7,6.6,2,5,2,4,8.3,7.5,8.4,5.5,8.8,Placed,Infosys,Software Engineer,3.5,On-Campus,344119,Semi-Urban,6.84
S0776,Male,CE,4,23,8.88,61.5,90.6,0,70.9,8.0,122,6.0,6.7,3,5,1,9,6.9,9.6,6.1,6.0,7.2,Not Placed,Deloitte,Software Engineer,5.1,On-Campus,414244,Semi-Urban,7.39
S0777,Male,ME,3,21,8.19,70.8,64.2,3,85.2,6.4,91,9.4,9.5,0,3,1,11,7.4,8.7,5.3,5.2,9.8,Placed,,Intern,12.2,Off-Campus,610394,Semi-Urban,7.2
S0778,Female,ME,4,21,9.78,71.2,75.8,3,92.0,8.5,104,7.6,8.7,0,4,0,7,6.1,8.1,8.3,5.4,6.1,Placed,Infosys,Data Engineer,4.8,Off-Campus,460931,Urban,7.92
S0779,Female,IT,3,20,7.0,89.3,91.9,0,73.6,5.8,125,9.4,9.9,5,5,2,10,8.2,5.2,5.6,6.5,6.1,Placed,,Analyst,14.8,Off-Campus,955290,Semi-Urban,7.21
S0780,Male,IT,4,22,6.4,82.9,88.5,2,76.6,5.5,94,6.6,8.0,0,4,2,0,6.1,6.8,8.7,5.5,8.0,Not Placed,Infosys,Analyst,6.9,On-Campus,1024390,Semi-Urban,6.18
S0781,Male,ME,4,23,7.57,69.6,78.2,2,79.8,7.7,104,5.3,6.2,2,3,0,6,7.4,6.7,6.0,9.0,9.5,Placed,Deloitte,Intern,14.0,On-Campus,634266,Rural,6.99
S0782,Male,IT,3,21,8.47,93.9,87.0,3,76.5,7.8,132,7.4,6.6,4,1,0,4,6.6,7.7,5.2,5.3,8.4,Not Placed,Deloitte,Developer,10.9,Off-Campus,1293213,Urban,6.71
S0783,Female,CE,3,20,9.44,71.3,78.3,0,81.7,5.5,99,6.3,6.6,0,6,0,2,9.8,6.3,5.5,9.5,8.4,Placed,Deloitte,,10.6,On-Campus,247548,Urban,7.78
S0784,Female,CSE,3,23,7.38,94.9,65.5,2,86.8,9.8,106,8.6,6.6,5,6,1,3,9.9,6.3,9.2,9.4,9.0,Placed,Capgemini,Data Engineer,14.0,Off-Campus,731652,Rural,8.02
S0785,Female,CE,3,21,8.62,94.9,64.4,4,90.5,7.9,123,9.8,8.4,1,2,2,2,8.8,8.1,6.9,6.0,8.3,Not Placed,Infosys,Data Engineer,9.2,On-Campus,1149431,Urban,7.53
S0786,Male,ME,4,23,7.4,66.7,66.6,1,98.9,5.8,113,8.5,7.7,0,2,2,7,9.9,9.7,6.5,5.4,8.8,Placed,Deloitte,Developer,7.8,On-Campus,498371,Urban,6.65
S0787,Male,ME,3,20,8.47,70.9,72.3,1,97.9,6.6,99,9.4,6.9,0,2,2,3,5.6,8.3,7.5,5.5,9.3,Placed,TCS,Developer,5.6,On-Campus,767841,Semi-Urban,6.55
